"","lon","lat","range"
"6824091",31.41391,31.114431,32
"6824803",31.174467,29.995992,2
"6824815",31.174494,29.996013,2
"6826116",28.97936,25.496694,10000
"6827960",31.621415,30.454646,10000
"6827978",31.621585,30.454567,9
"6828244",31.621496,30.454701,41
"6831765",31.734026,30.507253,1
"6832409",31.170362,29.994139,10000
"6833860",30.006867,31.270413,10000
"6840886",31.266456,30.079431,32
"6843207",31.342774,30.165784,1
"6844917",30.019286,31.112205,10000
"6845372",31.911648,26.306437,5
"6845672",31.342675,30.165594,10000
"6845802",31.14016,31.321029,20
"6845831",31.219124,30.055222,713
"6845836",31.218608,30.049381,311
"6845840",31.218787,30.048423,10000
"6845843",31.23159,30.049275,10000
"6845844",31.23352,30.049423,10000
"6845852",31.242219,30.058038,10000
"6846223",30.767107,28.084033,1
"6848131",31.242162,27.029992,34
"6850395",31.202217,30.079531,23
"6850872",31.252734,30.052896,10000
"6850903",31.252734,30.052896,10000
"6851084",31.420524,30.009602,10000
"6851088",31.420447,30.009544,10000
"6854120",31.391877,30.050898,8
"6854871",31.712534,26.558215,4
"6854872",31.352758,30.085439,58
"6854874",31.712534,26.558176,3
"6862576",31.601157,30.158824,10000
"6865465",31.330002,30.150805,10000
"6865469",31.330037,30.150687,10000
"6866129",31.433827,29.980973,5
"6869007",32.920623,24.407922,4
"6869010",32.920607,24.407931,10000
"6869106",31.167447,30.812612,9
"6869847",30.017488,31.205711,10000
"6872125",30.981757,30.302405,4
"6872132",30.981538,30.302342,13
"6873756",31.340528,30.135175,3
"6873772",31.34052,30.135182,10000
"6874612",33.832223,27.250553,25
"6875517",31.043106,30.197678,10000
"6875530",31.043107,30.197677,10000
"6875534",31.043107,30.197677,10000
"6876219",29.982438,31.22829,19
"6876268",31.592666,30.671874,1
"6877195",29.933966,31.217244,1
"6877217",29.933867,31.217681,6
"6877228",29.933752,31.217761,10000
"6878539",30.453129,31.034628,10000
"6878541",30.454515,31.03695,10000
"6878545",30.455433,31.036742,5
"6878553",30.455849,31.036671,10000
"6878554",30.453885,31.036291,421
"6878567",30.450666,31.031297,91
"6878570",30.448072,31.028601,13
"6878576",30.438612,31.034021,1082
"6879222",33.191104,28.911149,1
"6879228",33.191109,28.911126,1
"6879266",30.757076,28.094437,10000
"6879880",33.81514,27.260908,655
"6881428",30.312787,31.098022,22
"6882069",31.337231,30.099559,1
"6882410",31.000559,30.810288,8
"6882857",31.355044,30.101053,18
"6896291",33.829758,27.18929,270
"6896439",30.996512,30.719467,9
"6896657",30.70799,28.320847,32
"6896660",30.707924,28.320718,10000
"6897869",31.35556,30.054732,650
"6898276",33.806374,27.257648,1
"6898281",33.806376,27.257646,10000
"6899002",31.171919,30.011533,10000
"6899019",31.1719,30.011506,10000
"6899070",31.216855,31.175647,6
"6900256",31.41256,30.178462,10000
"6903472",30.84196,29.316662,11
"6903480",30.84184,29.316588,10000
"6904578",31.449278,30.201524,21
"6906138",29.769163,31.102169,20
"6906151",29.769362,31.102484,101
"6906609",32.322417,31.250191,1
"6906615",32.322423,31.250191,10000
"6907780",31.428998,29.982604,29
"6909162",29.799895,31.023202,28
"6910032",31.343357,30.048363,1
"6910041",31.479337,30.191583,10000
"6910049",31.343372,30.048371,10000
"6910080",31.247939,30.074666,10000
"6910492",31.087238,30.317138,10000
"6910502",31.087173,30.317075,10000
"6910503",31.087235,30.31706,10000
"6911050",31.30717,30.079915,10000
"6911057",31.306241,30.075826,85
"6911067",31.305306,30.07531,10000
"6911391",31.087277,30.317207,10000
"6911662",31.087252,30.317206,9
"6911980",32.54636,29.975831,15
"6911989",32.546353,29.975843,2
"6912023",31.354916,31.210068,5
"6913618",30.074843,30.673455,10000
"6913624",30.003379,31.248542,6
"6913629",30.074844,30.673456,10000
"6913632",30.074844,30.673456,10000
"6913638",30.002655,31.250289,88
"6915178",28.880115,25.693822,57
"6915624",31.201082,29.987939,58
"6916412",31.275945,30.142009,52
"6916416",31.275961,30.141947,12
"6916419",31.276021,30.141904,10000
"6916431",31.276021,30.141916,13
"6916433",31.276059,30.14184,10000
"6916709",31.079144,29.101751,10000
"6917919",31.25252,29.964099,1
"6917930",31.252487,29.964104,3
"6917974",31.240999,30.022598,6
"6917986",31.240988,30.022547,10000
"6918034",31.103175,29.078006,6
"6919119",31.480655,30.196221,14
"6919121",31.342479,30.050056,10000
"6919131",31.341718,30.049791,10000
"6919140",31.341776,30.049809,6
"6919863",31.505491,26.774094,4
"6919978",31.621509,30.454702,1
"6920243",31.591238,31.088382,122
"6920245",31.590942,31.088586,3
"6920737",30.758394,28.100972,114
"6921153",31.325082,30.052583,10000
"6921158",31.313136,30.050656,10000
"6922948",30.983301,30.010281,1199
"6922953",30.987914,30.006683,10000
"6922956",30.987785,30.00657,10000
"6924480",34.306307,27.853922,10000
"6926661",31.73624,30.145437,12
"6927152",31.520327,30.590419,10000
"6928595",31.167777,30.001487,24
"6928597",31.167728,30.001584,24
"6929653",31.276202,29.849364,6
"6929659",31.276142,29.849342,10000
"6933034",31.185038,29.997986,12
"6933150",31.167841,30.001544,10000
"6938238",31.335944,30.095301,2
"6938258",31.336029,30.095272,10
"6938261",31.335927,30.095263,10000
"6939070",31.36917,30.120347,16
"6939072",31.369078,30.12034,26
"6939073",31.369141,30.120306,10000
"6939084",31.369016,30.120377,10000
"6939152",31.185261,30.093834,10000
"6939157",31.185281,30.093838,1
"6940247",31.226615,30.047767,10000
"6940900",33.839558,27.214757,10000
"6942179",34.29033,27.858062,8
"6942483",31.335896,30.08464,3
"6942493",31.335894,30.084649,10000
"6943173",31.331298,30.096731,5
"6947760",31.295095,30.048742,10000
"6949060",29.988021,31.258786,1
"6949524",31.912686,30.859671,10000
"6949529",31.912739,30.859642,2
"6950312",31.112853,29.393804,10000
"6950554",31.402346,31.036298,1
"6950555",31.402342,31.036305,10000
"6951361",29.945307,31.216606,5
"6951714",31.215795,30.09172,4
"6952231",31.19303,30.123482,37
"6952610",31.132603,30.548025,10000
"6955460",31.360556,30.058945,3
"6956980",31.205102,30.333376,7
"6957036",31.132625,30.548037,11
"6960370",31.394104,30.144102,1
"6960377",31.394162,30.144128,6
"6960378",31.3941,30.144112,10000
"6960383",31.3941,30.144112,10000
"6961027",31.287125,30.12444,133
"6962295",31.159733,30.971839,21
"6962298",31.159859,30.971688,10000
"6964444",31.164497,29.992846,65
"6964451",31.164418,29.99279,10000
"6964458",31.164416,29.992865,8
"6964989",31.47529,30.054173,10000
"6965172",31.337492,29.981306,10
"6965640",31.200031,29.388423,25
"6965820",31.200088,29.388283,21
"6965825",31.200204,29.388189,10000
"6965893",31.312612,29.834628,1
"6966785",31.278935,30.511664,6
"6966824",31.278949,30.511674,9
"6968618",31.013614,29.94585,3
"6968619",30.929716,29.936358,1
"6968621",31.013593,29.945854,2
"6968624",31.013644,29.945888,10000
"6968633",31.013601,29.945886,10000
"6971342",32.512642,29.977055,2
"6972622",31.427557,30.054113,25
"6973990",31.272045,30.087439,10000
"6973995",31.271965,30.087465,26
"6975394",31.564609,30.42634,192
"6975473",31.564779,30.427041,264
"6977759",31.254121,29.977831,10000
"6977766",31.254098,29.977722,18
"6978115",31.564936,30.427113,10000
"6980072",31.408974,29.982099,3
"6996556",30.707615,29.31074,10000
"7000658",33.82231,27.200375,10000
"7003713",31.807267,31.420605,2
"7003723",31.807271,31.420611,1
"7004173",31.816664,31.421408,10000
"7004205",31.816628,31.421471,10000
"7004532",31.816494,31.421544,15
"7004539",31.816364,31.421621,1
"7005054",31.249979,30.088463,38
"7005086",31.250036,30.088521,6
"7005117",31.215778,30.065029,761
"7005118",31.215765,30.065371,198
"7005119",31.215789,30.065435,66
"7005120",31.215704,30.065486,11
"7005121",31.215301,30.065537,10000
"7005122",31.215723,30.065373,47
"7005123",31.217861,30.058552,650
"7005124",31.218972,30.055853,1121
"7005125",31.220379,30.058612,392
"7005126",31.219957,30.058847,410
"7005127",31.221945,30.059772,99
"7005128",31.218853,30.06168,25
"7005129",31.218124,30.061303,217
"7005130",31.217038,30.065346,264
"7005131",31.216826,30.06552,152
"7005132",31.215767,30.065338,86
"7005133",31.215798,30.06552,36
"7005134",31.215802,30.065487,26
"7005135",31.21589,30.065343,56
"7005136",31.215739,30.065465,2
"7005137",31.220968,30.058458,216
"7005138",31.218454,30.060329,629
"7005139",31.215775,30.065507,46
"7005140",31.215701,30.06553,16
"7005141",31.215801,30.065483,15
"7005142",31.215767,30.065553,14
"7005143",31.215854,30.065493,7
"7005144",31.215798,30.065323,324
"7005145",31.215757,30.065529,23
"7005146",31.215673,30.065494,17
"7005147",31.217396,30.058714,650
"7005148",31.2187,30.061323,52
"7005547",31.326555,30.135121,10000
"7005654",31.266783,29.674565,16
"7005895",26.561114,30.670308,26
"7005906",31.192903,30.01071,21
"7007689",31.187395,30.073768,10000
"7012208",31.217546,30.058069,501
"7012209",31.215839,30.064,339
"7012210",31.215919,30.065553,38
"7012211",31.216724,30.060608,552
"7012212",31.21577,30.065244,10000
"7012213",31.215554,30.065416,32
"7012214",31.217913,30.060213,197
"7012388",33.746682,27.29681,10000
"7012444",31.09855,29.972325,4
"7012448",31.098565,29.972327,3
"7012700",31.357581,30.202597,10000
"7012720",31.35757,30.202585,2
"7013171",31.175444,30.011421,10000
"7013363",31.271873,30.087362,10000
"7014076",31.333346,30.134932,43
"7014289",34.319326,27.914132,10000
"7014292",34.319328,27.914133,10000
"7014296",34.319338,27.914129,10000
"7015035",31.303745,30.45066,10000
"7015037",31.304105,30.451112,15
"7015340",31.091235,29.076828,10000
"7015350",31.091135,29.077024,5
"7015764",29.758178,31.112684,10000
"7015768",29.758179,31.112685,10000
"7015769",29.758184,31.112687,1
"7016231",34.329042,27.918925,14
"7020238",31.255447,30.058186,23
"7020332",31.013764,30.030913,10000
"7020336",31.013762,30.030911,1
"7020595",31.380486,30.104108,47
"7020794",31.380386,30.104218,14
"7021445",31.243033,30.074442,10000
"7021448",31.242856,30.074288,24
"7021450",31.242992,30.074518,10000
"7021612",29.989701,31.269848,4
"7021809",31.654443,31.237407,960
"7022037",31.241601,30.087653,10000
"7022041",31.241598,30.087648,10000
"7022044",31.241594,30.087649,10000
"7022048",31.241593,30.087651,10000
"7025790",31.215727,30.064401,152
"7025791",31.21663,30.063275,500
"7025792",31.227286,30.053276,247
"7025793",31.227157,30.053156,40
"7025794",31.227127,30.053213,59
"7025795",31.225167,30.058507,153
"7025796",31.223987,30.060174,214
"7025797",31.223519,30.061905,136
"7025798",31.21162,30.031347,90
"7025799",31.212472,30.031021,56
"7025800",31.212,30.033955,621
"7025801",31.212072,30.044856,442
"7025802",31.226077,30.051821,675
"7025803",31.222849,30.05567,496
"7025804",31.216809,30.065658,107
"7025805",31.215843,30.065563,13
"7025806",31.216692,30.061092,342
"7025807",31.22326,30.059281,158
"7025808",31.224243,30.060104,171
"7025809",31.225481,30.056627,210
"7025810",31.223486,30.061155,217
"7025811",31.222957,30.063878,105
"7025812",31.210994,30.031223,25
"7025813",31.212296,30.030982,30
"7025814",31.212417,30.030921,46
"7025815",31.212359,30.031531,7
"7025816",31.21587,30.065611,10000
"7025817",31.225365,30.058125,170
"7025818",31.220916,30.059343,145
"7025819",31.215933,30.065427,14
"7025820",31.215843,30.065369,11
"7025821",31.215922,30.065307,10000
"7025822",31.222032,30.059828,10000
"7025823",31.225198,30.058797,77
"7025824",31.21445,30.047821,10000
"7025825",31.219108,30.057053,102
"7025826",31.215854,30.065392,19
"7025827",31.215898,30.065592,10000
"7025828",31.215869,30.065611,10000
"7025829",31.222678,30.065303,27
"7025830",31.21702,30.059571,635
"7025831",31.211174,30.031574,10000
"7025832",31.215922,30.065307,10000
"7025833",31.220405,30.068291,138
"7025834",31.215967,30.066502,109
"7025835",31.215929,30.065531,32
"7025836",31.21622,30.065558,21
"7026698",30.543754,25.442888,53
"7028967",31.240807,30.049328,5
"7031733",31.332464,30.156936,26
"7033303",31.009466,30.56708,10000
"7034651",34.304093,27.856704,7
"7034652",34.304083,27.856708,14
"7034653",34.304245,27.856379,123
"7035493",34.30431,27.856472,10000
"7035589",31.253658,30.138399,19
"7035660",31.253811,30.138469,10000
"7035847",31.503374,30.573451,127
"7037047",31.192698,30.053404,10000
"7037217",31.192791,30.053485,10000
"7037246",33.825568,27.19553,629
"7037867",31.174802,30.072326,10000
"7037868",31.176648,30.073882,218
"7037871",31.176819,30.071875,49
"7037873",31.176535,30.073987,183
"7037876",31.175466,30.071622,8
"7037882",31.170309,30.063063,10000
"7037886",31.165915,30.063753,10000
"7037887",31.16706,30.063568,10000
"7037892",31.155221,30.065477,10000
"7037896",31.142588,30.067063,512
"7037903",31.123303,30.064812,65
"7037904",31.111985,30.063987,10000
"7037908",31.082103,30.05835,1482
"7037910",31.090067,30.061877,130
"7037921",31.07278,30.055267,10000
"7037922",31.051154,30.046261,113
"7037923",31.054131,30.047941,10000
"7037925",31.036714,30.037674,978
"7037927",31.041093,30.040538,10000
"7037928",31.337807,30.042344,13
"7037931",31.02361,30.02954,10000
"7037933",31.023048,30.029186,67
"7037935",31.020938,30.027822,26
"7037941",31.009242,30.020197,531
"7037944",31.003025,30.016063,377
"7037947",30.994025,30.010243,10000
"7037948",30.990191,30.008822,102
"7037956",30.970575,30.021985,46
"7037963",30.960147,30.034191,233
"7037968",30.944518,30.05389,89
"7037975",30.941723,30.056211,199
"7037976",30.940282,30.059185,10000
"7037979",30.942264,30.060533,395
"7037986",30.947033,30.068618,390
"7037995",30.952216,30.075754,402
"7037996",30.953833,30.077682,284
"7037997",30.955359,30.078699,7
"7038003",30.955365,30.078689,23
"7038022",30.955369,30.078698,4
"7038062",30.955351,30.078699,5
"7038080",33.867822,27.06581,3134
"7038097",33.881778,27.055058,1000
"7038116",33.887229,27.051347,1363
"7038308",30.947013,30.070897,448
"7038317",30.946503,30.063613,116
"7038319",30.946379,30.061804,10000
"7038324",30.946278,30.060901,10000
"7038326",30.945286,30.052124,659
"7038339",30.943467,30.05337,9
"7038344",30.952305,30.043067,51
"7038346",30.956814,30.037809,370
"7038347",30.959891,30.034241,10000
"7038349",30.963441,30.030134,177
"7038414",30.973336,30.018581,122
"7038416",30.977388,30.013854,331
"7038425",30.999839,30.013736,207
"7038434",31.019104,30.026302,10000
"7038436",31.022688,30.028696,61
"7039273",31.158802,29.991159,2
"7039354",33.864622,27.053615,3026
"7041221",33.851598,27.083238,646
"7041222",33.861975,27.077312,4585
"7041230",33.872049,27.055708,4699
"7041231",33.882115,27.055113,10000
"7041232",33.876505,27.03863,8164
"7041559",33.880132,27.052092,2577
"7041560",33.883898,27.056318,2640
"7041561",33.889973,27.048768,10000
"7041595",31.386854,30.139948,10000
"7041634",31.385451,30.139671,10000
"7041896",31.735266,30.303569,13
"7041907",31.735248,30.303539,10000
"7041913",31.735242,30.303539,10000
"7041993",32.298892,31.267158,4
"7044960",30.894925,29.907718,8
"7044966",30.894943,29.907751,22
"7045983",31.271807,29.952122,10000
"7046037",31.271859,29.952151,10000
"7046047",31.271872,29.952156,10000
"7046095",31.329525,30.086514,395
"7046102",31.331722,30.085111,10000
"7046105",31.357708,30.046756,10000
"7046106",31.327673,30.084626,424
"7046108",31.367988,30.04786,290
"7046133",31.371921,30.0479,10000
"7046907",28.734174,22.231903,625
"7048535",32.732939,26.162527,4
"7048564",32.73292,26.16253,10000
"7048568",32.732917,26.162529,10000
"7048947",33.733335,27.302745,10000
"7049349",32.264293,31.260024,8
"7049350",32.264276,31.260048,10000
"7049356",32.26428,31.260045,10000
"7049444",31.335779,30.099178,11
"7049799",31.340383,30.161493,4
"7049805",31.340481,30.161609,13
"7049811",31.340259,30.16282,10000
"7050961",34.397422,27.965861,10000
"7051194",31.176144,30.982442,21
"7052011",31.154236,29.997081,32
"7053087",31.155945,29.957823,18
"7055508",31.672099,26.662458,2
"7055550",34.397266,27.965647,10000
"7055736",30.671946,30.880552,36
"7055748",30.671918,30.880464,2
"7055767",30.671907,30.880444,10000
"7057031",31.218731,30.089217,10000
"7057468",31.496399,26.770962,10000
"7057471",31.496399,26.770962,10000
"7058998",31.092695,29.073726,30
"7059000",31.437782,30.081161,32
"7059001",31.092735,29.073799,10000
"7059009",31.092657,29.073805,10000
"7059010",31.092656,29.073805,10000
"7059012",31.414122,30.081247,145
"7059015",31.393659,30.080608,613
"7059022",31.370176,30.079349,512
"7059562",33.746086,27.297242,10000
"7059565",33.746071,27.297234,10000
"7059727",31.46014,30.723469,4
"7059864",31.311394,29.985354,3
"7059874",31.311452,29.985358,10000
"7061316",31.198683,30.092236,10000
"7063399",31.327928,30.054025,10000
"7066235",32.324487,31.245232,10000
"7066238",32.324487,31.245425,10000
"7067158",31.488904,30.592147,67
"7067714",31.201679,30.041317,176
"7067715",31.201812,30.041239,203
"7067716",31.200213,30.043188,72
"7067717",31.199982,30.045742,350
"7067718",31.199544,30.046355,4
"7067719",31.200465,30.04822,14
"7067720",31.204651,30.047885,223
"7067721",31.203707,30.048289,77
"7067722",31.211166,30.047932,149
"7067723",31.220672,30.056994,1129
"7067724",31.202668,30.041018,59
"7067725",31.19946,30.046818,31
"7067726",31.199419,30.047375,17
"7067727",31.199478,30.047897,52
"7067728",31.215379,30.047912,133
"7067729",31.202671,30.041075,26
"7067730",31.200443,30.044831,433
"7067731",31.20256,30.040876,12
"7067732",31.207248,30.047942,23
"7067733",31.216051,30.065533,28
"7067734",31.215785,30.065526,10000
"7067735",31.216848,30.065664,22
"7067736",31.219711,30.056354,1101
"7067737",31.220034,30.055637,187
"7067738",31.218983,30.055131,23
"7067740",31.216858,30.065681,2
"7067741",31.21694,30.054733,384
"7067742",31.221329,30.046639,511
"7067743",31.216364,30.065595,38
"7067744",31.213633,30.04769,111
"7067745",31.215785,30.065526,10000
"7067746",31.21587,30.065615,55
"7067747",31.216864,30.06566,10000
"7067748",31.216876,30.065692,10000
"7067749",31.215832,30.065236,10000
"7067750",31.21584,30.065632,10000
"7067751",31.215785,30.065526,10000
"7068568",33.86514,26.98265,13346
"7070523",33.826992,27.068978,10000
"7070536",33.817118,27.08621,10000
